timestamp,success,fail,latency_ms,endpoint
2025-11-24 13:16:41,1,0,19,/health
2025-11-24 13:16:41,1,0,18,/health
2025-11-24 13:16:41,1,0,18,/health
2025-11-24 13:16:41,1,0,20,/health
2025-11-24 13:16:41,1,0,17,/health
2025-11-24 13:16:42,1,0,25,/api/v2/hello
2025-11-24 13:16:42,1,0,25,/api/v2/hello
2025-11-24 13:16:42,1,0,28,/api/v2/hello
2025-11-24 13:16:42,1,0,27,/api/v2/hello
2025-11-24 13:16:42,1,0,23,/api/v2/hello
2025-11-24 13:16:42,1,0,21,/api/plugins
2025-11-24 13:16:42,1,0,21,/api/plugins
2025-11-24 13:16:42,1,0,24,/api/plugins
2025-11-24 13:16:42,1,0,21,/api/plugins
2025-11-24 13:16:42,1,0,21,/api/plugins
2025-11-24 13:16:42,1,0,24,/health
2025-11-24 13:16:42,1,0,28,/health
2025-11-24 13:16:42,1,0,27,/health
2025-11-24 13:16:42,1,0,32,/health
2025-11-24 13:16:42,1,0,28,/health
2025-11-24 13:16:42,1,0,19,/api/v2/hello
2025-11-24 13:16:42,1,0,32,/api/v2/hello
2025-11-24 13:16:42,1,0,32,/api/v2/hello
2025-11-24 13:16:42,1,0,29,/api/v2/hello
2025-11-24 13:16:42,1,0,29,/api/v2/hello
2025-11-24 13:16:43,1,0,19,/api/plugins
2025-11-24 13:16:43,1,0,22,/api/plugins
2025-11-24 13:16:43,1,0,20,/api/plugins
2025-11-24 13:16:43,1,0,27,/api/plugins
2025-11-24 13:16:43,1,0,26,/api/plugins
2025-11-24 13:16:43,1,0,15,/health
2025-11-24 13:16:43,1,0,22,/health
2025-11-24 13:16:43,1,0,25,/health
2025-11-24 13:16:43,1,0,25,/health
2025-11-24 13:16:43,1,0,26,/health
2025-11-24 13:16:43,1,0,14,/api/v2/hello
2025-11-24 13:16:43,1,0,19,/api/v2/hello
2025-11-24 13:16:43,1,0,22,/api/v2/hello
2025-11-24 13:16:43,1,0,24,/api/v2/hello
2025-11-24 13:16:43,1,0,25,/api/v2/hello
2025-11-24 13:16:43,1,0,16,/api/plugins
2025-11-24 13:16:43,1,0,18,/api/plugins
2025-11-24 13:16:43,1,0,22,/api/plugins
2025-11-24 13:16:43,1,0,18,/api/plugins
2025-11-24 13:16:43,1,0,20,/api/plugins
2025-11-24 13:16:44,1,0,13,/health
2025-11-24 13:16:44,1,0,15,/health
2025-11-24 13:16:44,1,0,21,/health
2025-11-24 13:16:44,1,0,20,/health
2025-11-24 13:16:44,1,0,24,/health
2025-11-24 13:16:44,1,0,15,/api/v2/hello
2025-11-24 13:16:44,1,0,15,/api/v2/hello
2025-11-24 13:16:44,1,0,18,/api/v2/hello
2025-11-24 13:16:44,1,0,19,/api/v2/hello
2025-11-24 13:16:44,1,0,15,/api/v2/hello
2025-11-24 13:16:44,1,0,13,/api/plugins
2025-11-24 13:16:44,1,0,13,/api/plugins
2025-11-24 13:16:44,1,0,24,/api/plugins
