timestamp,success,fail,latency_ms,endpoint
2025-11-24 20:07:06,1,0,104,/health
2025-11-24 20:07:06,1,0,103,/health
2025-11-24 20:07:06,1,0,99,/health
2025-11-24 20:07:06,1,0,97,/health
2025-11-24 20:07:06,1,0,118,/health
2025-11-24 20:07:06,1,0,109,/health
2025-11-24 20:07:06,1,0,97,/health
2025-11-24 20:07:06,1,0,92,/health
2025-11-24 20:07:06,1,0,103,/health
2025-11-24 20:07:06,1,0,135,/health
2025-11-24 20:07:06,1,0,129,/health
2025-11-24 20:07:06,1,0,122,/health
2025-11-24 20:07:07,1,0,85,/api/v2/hello
2025-11-24 20:07:07,1,0,65,/api/v2/hello
2025-11-24 20:07:07,1,0,67,/api/v2/hello
2025-11-24 20:07:07,1,0,68,/api/v2/hello
2025-11-24 20:07:07,1,0,76,/api/v2/hello
2025-11-24 20:07:07,1,0,79,/api/v2/hello
2025-11-24 20:07:07,1,0,92,/api/v2/hello
2025-11-24 20:07:07,1,0,73,/api/v2/hello
2025-11-24 20:07:07,1,0,70,/api/v2/hello
2025-11-24 20:07:07,1,0,92,/api/v2/hello
2025-11-24 20:07:07,1,0,74,/api/v2/hello
2025-11-24 20:07:07,1,0,76,/api/v2/hello
2025-11-24 20:07:07,1,0,46,/api/plugins
2025-11-24 20:07:07,1,0,53,/api/plugins
2025-11-24 20:07:07,1,0,37,/api/plugins
2025-11-24 20:07:07,1,0,62,/api/plugins
2025-11-24 20:07:07,1,0,62,/api/plugins
2025-11-24 20:07:07,1,0,69,/api/plugins
2025-11-24 20:07:07,1,0,74,/api/plugins
2025-11-24 20:07:07,1,0,65,/api/plugins
2025-11-24 20:07:07,1,0,77,/api/plugins
2025-11-24 20:07:07,1,0,70,/api/plugins
2025-11-24 20:07:07,1,0,75,/api/plugins
2025-11-24 20:07:07,1,0,79,/api/plugins
2025-11-24 20:07:07,1,0,42,/health
2025-11-24 20:07:07,1,0,44,/health
2025-11-24 20:07:07,1,0,45,/health
2025-11-24 20:07:07,1,0,37,/health
2025-11-24 20:07:07,1,0,34,/health
2025-11-24 20:07:07,1,0,36,/health
2025-11-24 20:07:07,1,0,35,/health
2025-11-24 20:07:07,1,0,28,/health
2025-11-24 20:07:07,1,0,34,/health
2025-11-24 20:07:07,1,0,36,/health
2025-11-24 20:07:07,1,0,37,/health
2025-11-24 20:07:07,1,0,34,/health
2025-11-24 20:07:08,1,0,36,/api/v2/hello
2025-11-24 20:07:08,1,0,34,/api/v2/hello
2025-11-24 20:07:08,1,0,44,/api/v2/hello
2025-11-24 20:07:08,1,0,48,/api/v2/hello
2025-11-24 20:07:08,1,0,57,/api/v2/hello
2025-11-24 20:07:08,1,0,55,/api/v2/hello
2025-11-24 20:07:08,1,0,65,/api/v2/hello
2025-11-24 20:07:08,1,0,57,/api/v2/hello
2025-11-24 20:07:08,1,0,48,/api/v2/hello
2025-11-24 20:07:08,1,0,60,/api/v2/hello
2025-11-24 20:07:08,1,0,60,/api/v2/hello
2025-11-24 20:07:08,1,0,61,/api/v2/hello
2025-11-24 20:07:08,1,0,24,/api/plugins
2025-11-24 20:07:08,1,0,27,/api/plugins
2025-11-24 20:07:08,1,0,26,/api/plugins
2025-11-24 20:07:08,1,0,33,/api/plugins
2025-11-24 20:07:08,1,0,38,/api/plugins
2025-11-24 20:07:08,1,0,41,/api/plugins
2025-11-24 20:07:08,1,0,49,/api/plugins
2025-11-24 20:07:08,1,0,43,/api/plugins
2025-11-24 20:07:08,1,0,53,/api/plugins
2025-11-24 20:07:08,1,0,48,/api/plugins
2025-11-24 20:07:08,1,0,48,/api/plugins
2025-11-24 20:07:08,1,0,45,/api/plugins
2025-11-24 20:07:08,1,0,35,/health
2025-11-24 20:07:08,1,0,34,/health
2025-11-24 20:07:08,1,0,37,/health
2025-11-24 20:07:08,1,0,25,/health
2025-11-24 20:07:08,1,0,34,/health
2025-11-24 20:07:08,1,0,55,/health
2025-11-24 20:07:08,1,0,49,/health
2025-11-24 20:07:08,1,0,54,/health
2025-11-24 20:07:08,1,0,38,/health
2025-11-24 20:07:08,1,0,42,/health
2025-11-24 20:07:08,1,0,36,/health
2025-11-24 20:07:08,1,0,42,/health
2025-11-24 20:07:08,1,0,27,/api/v2/hello
2025-11-24 20:07:08,1,0,27,/api/v2/hello
2025-11-24 20:07:08,1,0,30,/api/v2/hello
2025-11-24 20:07:08,1,0,22,/api/v2/hello
2025-11-24 20:07:08,1,0,22,/api/v2/hello
2025-11-24 20:07:09,1,0,26,/api/v2/hello
2025-11-24 20:07:09,1,0,48,/api/v2/hello
2025-11-24 20:07:09,1,0,43,/api/v2/hello
2025-11-24 20:07:09,1,0,51,/api/v2/hello
2025-11-24 20:07:09,1,0,42,/api/v2/hello
2025-11-24 20:07:09,1,0,46,/api/v2/hello
2025-11-24 20:07:09,1,0,44,/api/v2/hello
2025-11-24 20:07:09,1,0,40,/api/plugins
2025-11-24 20:07:09,1,0,36,/api/plugins
2025-11-24 20:07:09,1,0,57,/api/plugins
2025-11-24 20:07:09,1,0,34,/api/plugins
2025-11-24 20:07:09,1,0,33,/api/plugins
2025-11-24 20:07:09,1,0,26,/api/plugins
2025-11-24 20:07:09,1,0,44,/api/plugins
2025-11-24 20:07:09,1,0,50,/api/plugins
2025-11-24 20:07:09,1,0,50,/api/plugins
2025-11-24 20:07:09,1,0,47,/api/plugins
2025-11-24 20:07:09,1,0,49,/api/plugins
2025-11-24 20:07:09,1,0,52,/api/plugins
2025-11-24 20:07:09,1,0,22,/health
2025-11-24 20:07:09,1,0,26,/health
2025-11-24 20:07:09,1,0,24,/health
2025-11-24 20:07:09,1,0,19,/health
2025-11-24 20:07:09,1,0,18,/health
2025-11-24 20:07:09,1,0,20,/health
2025-11-24 20:07:09,1,0,29,/health
2025-11-24 20:07:09,1,0,30,/health
2025-11-24 20:07:09,1,0,33,/health
2025-11-24 20:07:09,1,0,29,/health
2025-11-24 20:07:09,1,0,29,/health
2025-11-24 20:07:09,1,0,28,/health
2025-11-24 20:07:09,1,0,14,/api/v2/hello
2025-11-24 20:07:09,1,0,19,/api/v2/hello
2025-11-24 20:07:09,1,0,18,/api/v2/hello
2025-11-24 20:07:09,1,0,18,/api/v2/hello
2025-11-24 20:07:09,1,0,18,/api/v2/hello
2025-11-24 20:07:09,1,0,40,/api/v2/hello
2025-11-24 20:07:09,1,0,21,/api/v2/hello
2025-11-24 20:07:09,1,0,33,/api/v2/hello
2025-11-24 20:07:09,1,0,33,/api/v2/hello
2025-11-24 20:07:09,1,0,31,/api/v2/hello
2025-11-24 20:07:09,1,0,33,/api/v2/hello
