timestamp,success,fail,latency_ms,endpoint
2025-11-24 13:58:21,1,0,47,/health
2025-11-24 13:58:21,1,0,49,/health
2025-11-24 13:58:21,1,0,52,/health
2025-11-24 13:58:21,1,0,47,/health
2025-11-24 13:58:21,1,0,52,/health
2025-11-24 13:58:21,1,0,44,/health
2025-11-24 13:58:21,1,0,54,/health
2025-11-24 13:58:21,1,0,50,/health
2025-11-24 13:58:22,1,0,28,/api/v2/hello
2025-11-24 13:58:22,1,0,41,/api/v2/hello
2025-11-24 13:58:22,1,0,44,/api/v2/hello
2025-11-24 13:58:22,1,0,46,/api/v2/hello
2025-11-24 13:58:22,1,0,48,/api/v2/hello
2025-11-24 13:58:22,1,0,50,/api/v2/hello
2025-11-24 13:58:22,1,0,51,/api/v2/hello
2025-11-24 13:58:22,1,0,51,/api/v2/hello
2025-11-24 13:58:22,1,0,19,/api/plugins
2025-11-24 13:58:22,1,0,29,/api/plugins
2025-11-24 13:58:22,1,0,29,/api/plugins
2025-11-24 13:58:22,1,0,39,/api/plugins
2025-11-24 13:58:22,1,0,41,/api/plugins
2025-11-24 13:58:22,1,0,43,/api/plugins
2025-11-24 13:58:22,1,0,44,/api/plugins
2025-11-24 13:58:22,1,0,44,/api/plugins
2025-11-24 13:58:22,1,0,19,/health
2025-11-24 13:58:22,1,0,18,/health
2025-11-24 13:58:22,1,0,33,/health
2025-11-24 13:58:22,1,0,51,/health
2025-11-24 13:58:22,1,0,50,/health
2025-11-24 13:58:22,1,0,42,/health
2025-11-24 13:58:22,1,0,48,/health
2025-11-24 13:58:22,1,0,34,/health
2025-11-24 13:58:22,1,0,17,/api/v2/hello
2025-11-24 13:58:22,1,0,19,/api/v2/hello
2025-11-24 13:58:22,1,0,18,/api/v2/hello
2025-11-24 13:58:22,1,0,23,/api/v2/hello
2025-11-24 13:58:22,1,0,22,/api/v2/hello
2025-11-24 13:58:22,1,0,20,/api/v2/hello
2025-11-24 13:58:22,1,0,24,/api/v2/hello
2025-11-24 13:58:22,1,0,27,/api/v2/hello
2025-11-24 13:58:23,1,0,18,/api/plugins
2025-11-24 13:58:23,1,0,24,/api/plugins
2025-11-24 13:58:23,1,0,21,/api/plugins
2025-11-24 13:58:23,1,0,22,/api/plugins
2025-11-24 13:58:23,1,0,27,/api/plugins
2025-11-24 13:58:23,1,0,30,/api/plugins
2025-11-24 13:58:23,1,0,29,/api/plugins
2025-11-24 13:58:23,1,0,27,/api/plugins
2025-11-24 13:58:23,1,0,16,/health
2025-11-24 13:58:23,1,0,16,/health
2025-11-24 13:58:23,1,0,17,/health
2025-11-24 13:58:23,1,0,26,/health
2025-11-24 13:58:23,1,0,26,/health
2025-11-24 13:58:23,1,0,34,/health
2025-11-24 13:58:23,1,0,36,/health
2025-11-24 13:58:23,1,0,35,/health
2025-11-24 13:58:23,1,0,17,/api/v2/hello
2025-11-24 13:58:23,1,0,19,/api/v2/hello
2025-11-24 13:58:23,1,0,17,/api/v2/hello
2025-11-24 13:58:23,1,0,38,/api/v2/hello
2025-11-24 13:58:23,1,0,36,/api/v2/hello
