timestamp,success,fail,latency_ms,endpoint
2025-11-24 13:45:33,1,0,22,/health
2025-11-24 13:45:33,1,0,22,/health
2025-11-24 13:45:33,1,0,19,/health
2025-11-24 13:45:33,1,0,22,/health
2025-11-24 13:45:33,1,0,19,/health
2025-11-24 13:45:33,1,0,20,/health
2025-11-24 13:45:34,1,0,23,/api/v2/hello
2025-11-24 13:45:34,1,0,23,/api/v2/hello
2025-11-24 13:45:34,1,0,23,/api/v2/hello
2025-11-24 13:45:34,1,0,22,/api/v2/hello
2025-11-24 13:45:34,1,0,21,/api/v2/hello
2025-11-24 13:45:34,1,0,23,/api/v2/hello
2025-11-24 13:45:34,1,0,17,/api/plugins
2025-11-24 13:45:34,1,0,21,/api/plugins
2025-11-24 13:45:34,1,0,21,/api/plugins
2025-11-24 13:45:34,1,0,21,/api/plugins
2025-11-24 13:45:34,1,0,22,/api/plugins
2025-11-24 13:45:34,1,0,23,/api/plugins
2025-11-24 13:45:34,1,0,18,/health
2025-11-24 13:45:34,1,0,22,/health
2025-11-24 13:45:34,1,0,22,/health
2025-11-24 13:45:34,1,0,21,/health
2025-11-24 13:45:34,1,0,22,/health
2025-11-24 13:45:34,1,0,22,/health
2025-11-24 13:45:34,1,0,15,/api/v2/hello
2025-11-24 13:45:34,1,0,21,/api/v2/hello
2025-11-24 13:45:34,1,0,22,/api/v2/hello
2025-11-24 13:45:34,1,0,22,/api/v2/hello
2025-11-24 13:45:34,1,0,22,/api/v2/hello
2025-11-24 13:45:34,1,0,23,/api/v2/hello
2025-11-24 13:45:35,1,0,26,/api/plugins
2025-11-24 13:45:35,1,0,32,/api/plugins
2025-11-24 13:45:35,1,0,40,/api/plugins
2025-11-24 13:45:35,1,0,38,/api/plugins
2025-11-24 13:45:35,1,0,40,/api/plugins
2025-11-24 13:45:35,1,0,47,/api/plugins
2025-11-24 13:45:35,1,0,11,/health
2025-11-24 13:45:35,1,0,19,/health
2025-11-24 13:45:35,1,0,20,/health
2025-11-24 13:45:35,1,0,21,/health
2025-11-24 13:45:35,1,0,21,/health
2025-11-24 13:45:35,1,0,18,/health
2025-11-24 13:45:35,1,0,10,/api/v2/hello
2025-11-24 13:45:35,1,0,11,/api/v2/hello
2025-11-24 13:45:35,1,0,15,/api/v2/hello
2025-11-24 13:45:35,1,0,15,/api/v2/hello
2025-11-24 13:45:35,1,0,15,/api/v2/hello
2025-11-24 13:45:35,1,0,17,/api/v2/hello
2025-11-24 13:45:35,1,0,10,/api/plugins
2025-11-24 13:45:35,1,0,11,/api/plugins
2025-11-24 13:45:35,1,0,15,/api/plugins
2025-11-24 13:45:35,1,0,18,/api/plugins
2025-11-24 13:45:35,1,0,17,/api/plugins
2025-11-24 13:45:35,1,0,18,/api/plugins
2025-11-24 13:45:35,1,0,10,/health
2025-11-24 13:45:35,1,0,10,/health
2025-11-24 13:45:36,1,0,15,/health
2025-11-24 13:45:36,1,0,14,/health
2025-11-24 13:45:36,1,0,13,/health
2025-11-24 13:45:36,1,0,14,/health
2025-11-24 13:45:36,1,0,11,/api/v2/hello
2025-11-24 13:45:36,1,0,10,/api/v2/hello
2025-11-24 13:45:36,1,0,15,/api/v2/hello
2025-11-24 13:45:36,1,0,14,/api/v2/hello
2025-11-24 13:45:36,1,0,13,/api/v2/hello
2025-11-24 13:45:36,1,0,17,/api/v2/hello
2025-11-24 13:45:36,1,0,10,/api/plugins
2025-11-24 13:45:36,1,0,10,/api/plugins
2025-11-24 13:45:36,1,0,14,/api/plugins
2025-11-24 13:45:36,1,0,15,/api/plugins
2025-11-24 13:45:36,1,0,15,/api/plugins
2025-11-24 13:45:36,1,0,14,/api/plugins
2025-11-24 13:45:36,1,0,11,/health
2025-11-24 13:45:36,1,0,10,/health
2025-11-24 13:45:36,1,0,14,/health
2025-11-24 13:45:36,1,0,15,/health
2025-11-24 13:45:36,1,0,15,/health
2025-11-24 13:45:36,1,0,14,/health
2025-11-24 13:45:36,1,0,11,/api/v2/hello
2025-11-24 13:45:36,1,0,11,/api/v2/hello
2025-11-24 13:45:36,1,0,14,/api/v2/hello
2025-11-24 13:45:36,1,0,14,/api/v2/hello
2025-11-24 13:45:36,1,0,13,/api/v2/hello
2025-11-24 13:45:36,1,0,14,/api/v2/hello
2025-11-24 13:45:37,1,0,11,/api/plugins
2025-11-24 13:45:37,1,0,11,/api/plugins
2025-11-24 13:45:37,1,0,15,/api/plugins
2025-11-24 13:45:37,1,0,17,/api/plugins
2025-11-24 13:45:37,1,0,17,/api/plugins
2025-11-24 13:45:37,1,0,18,/api/plugins
2025-11-24 13:45:37,1,0,12,/health
2025-11-24 13:45:37,1,0,12,/health
2025-11-24 13:45:37,1,0,28,/health
2025-11-24 13:45:37,1,0,30,/health
2025-11-24 13:45:37,1,0,31,/health
2025-11-24 13:45:37,1,0,28,/health
2025-11-24 13:45:37,1,0,12,/api/v2/hello
2025-11-24 13:45:37,1,0,10,/api/v2/hello
2025-11-24 13:45:37,1,0,11,/api/v2/hello
2025-11-24 13:45:37,1,0,13,/api/v2/hello
2025-11-24 13:45:37,1,0,13,/api/v2/hello
2025-11-24 13:45:37,1,0,13,/api/v2/hello
2025-11-24 13:45:37,1,0,12,/api/plugins
2025-11-24 13:45:37,1,0,13,/api/plugins
2025-11-24 13:45:37,1,0,12,/api/plugins
2025-11-24 13:45:37,1,0,15,/api/plugins
2025-11-24 13:45:37,1,0,14,/api/plugins
2025-11-24 13:45:37,1,0,14,/api/plugins
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,11,/health
2025-11-24 13:45:38,1,0,13,/health
2025-11-24 13:45:38,1,0,13,/health
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,12,/api/v2/hello
2025-11-24 13:45:38,1,0,11,/api/v2/hello
2025-11-24 13:45:38,1,0,12,/api/v2/hello
2025-11-24 13:45:38,1,0,13,/api/v2/hello
2025-11-24 13:45:38,1,0,14,/api/v2/hello
2025-11-24 13:45:38,1,0,15,/api/v2/hello
2025-11-24 13:45:38,1,0,12,/api/plugins
2025-11-24 13:45:38,1,0,13,/api/plugins
2025-11-24 13:45:38,1,0,11,/api/plugins
2025-11-24 13:45:38,1,0,15,/api/plugins
2025-11-24 13:45:38,1,0,13,/api/plugins
2025-11-24 13:45:38,1,0,14,/api/plugins
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,10,/health
2025-11-24 13:45:38,1,0,11,/health
2025-11-24 13:45:38,1,0,12,/health
2025-11-24 13:45:38,1,0,11,/health
2025-11-24 13:45:38,1,0,11,/api/v2/hello
2025-11-24 13:45:38,1,0,11,/api/v2/hello
2025-11-24 13:45:39,1,0,11,/api/v2/hello
2025-11-24 13:45:39,1,0,14,/api/v2/hello
2025-11-24 13:45:39,1,0,13,/api/v2/hello
2025-11-24 13:45:39,1,0,12,/api/v2/hello
2025-11-24 13:45:39,1,0,13,/api/plugins
2025-11-24 13:45:39,1,0,13,/api/plugins
2025-11-24 13:45:39,1,0,11,/api/plugins
2025-11-24 13:45:39,1,0,15,/api/plugins
2025-11-24 13:45:39,1,0,16,/api/plugins
2025-11-24 13:45:39,1,0,14,/api/plugins
2025-11-24 13:45:39,1,0,12,/health
2025-11-24 13:45:39,1,0,12,/health
2025-11-24 13:45:39,1,0,10,/health
2025-11-24 13:45:39,1,0,12,/health
2025-11-24 13:45:39,1,0,13,/health
2025-11-24 13:45:39,1,0,12,/health
2025-11-24 13:45:39,1,0,11,/api/v2/hello
2025-11-24 13:45:39,1,0,10,/api/v2/hello
2025-11-24 13:45:39,1,0,11,/api/v2/hello
2025-11-24 13:45:39,1,0,14,/api/v2/hello
2025-11-24 13:45:39,1,0,14,/api/v2/hello
2025-11-24 13:45:39,1,0,14,/api/v2/hello
2025-11-24 13:45:39,1,0,11,/api/plugins
2025-11-24 13:45:39,1,0,11,/api/plugins
2025-11-24 13:45:39,1,0,12,/api/plugins
2025-11-24 13:45:39,1,0,14,/api/plugins
2025-11-24 13:45:39,1,0,15,/api/plugins
2025-11-24 13:45:39,1,0,16,/api/plugins
2025-11-24 13:45:40,1,0,12,/health
2025-11-24 13:45:40,1,0,12,/health
2025-11-24 13:45:40,1,0,12,/health
2025-11-24 13:45:40,1,0,14,/health
2025-11-24 13:45:40,1,0,13,/health
